Model,TBS2104X
Firmware Version,v1.31.14

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,2e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,A
Vertical Offset,0,0,0,0
Vertical Scale,1,1,0.5,0.2
Label,,,,
TIME,CH1,CH2,CH3,CH4
-6.8000e-04,0.39,0.36,0.115,0.066
-6.7200e-04,0.39,0.36,0.115,0.074
-6.6400e-04,0.39,0.36,0.135,0.066
-6.5600e-04,0.39,0.32,0.135,0.066
-6.4800e-04,0.39,0.36,0.135,0.066
-6.4000e-04,0.39,0.32,0.135,0.074
-6.3200e-04,0.39,0.36,0.135,0.074
-6.2400e-04,0.35,0.36,0.115,0.066
-6.1600e-04,0.39,0.36,0.135,0.066
-6.0800e-04,0.39,0.36,0.135,0.066
-6.0000e-04,0.39,0.36,0.135,0.074
-5.9200e-04,0.39,0.32,0.135,0.066
-5.8400e-04,0.39,0.32,0.115,0.066
-5.7600e-04,0.39,0.36,0.115,0.066
-5.6800e-04,0.39,0.36,0.115,0.074
-5.6000e-04,0.39,0.36,0.135,0.058
-5.5200e-04,0.39,0.36,0.135,0.066
-5.4400e-04,0.39,0.32,0.135,0.066
-5.3600e-04,0.39,0.36,0.135,0.066
-5.2800e-04,0.39,0.36,0.115,0.066
-5.2000e-04,0.35,0.36,0.135,0.074
-5.1200e-04,0.43,0.32,0.135,0.058
-5.0400e-04,0.39,0.32,0.135,0.066
-4.9600e-04,0.39,0.36,0.135,0.074
-4.8800e-04,0.39,0.36,0.115,0.066
-4.8000e-04,0.39,0.36,0.135,0.066
-4.7200e-04,0.39,0.36,0.115,0.074
-4.6400e-04,0.39,0.36,0.135,0.066
-4.5600e-04,0.39,0.32,0.135,0.066
-4.4800e-04,0.39,0.36,0.115,0.074
-4.4000e-04,0.39,0.36,0.135,0.066
-4.3200e-04,0.39,0.36,0.135,0.066
-4.2400e-04,0.39,0.32,0.115,0.074
-4.1600e-04,0.39,0.36,0.115,0.066
-4.0800e-04,0.39,0.36,0.135,0.074
-4.0000e-04,0.39,0.32,0.135,0.058
-3.9200e-04,0.39,0.36,0.135,0.066
-3.8400e-04,0.39,0.36,0.135,0.066
-3.7600e-04,0.39,0.36,0.115,0.066
-3.6800e-04,0.39,0.36,0.115,0.066
-3.6000e-04,0.39,0.36,0.115,0.066
-3.5200e-04,0.35,0.36,0.135,0.074
-3.4400e-04,0.39,0.36,0.135,0.066
-3.3600e-04,0.39,0.36,0.115,0.074
-3.2800e-04,0.39,0.36,0.135,0.066
-3.2000e-04,0.39,0.36,0.135,0.066
-3.1200e-04,0.35,0.36,0.135,0.074
-3.0400e-04,0.39,0.4,0.135,0.074
-2.9600e-04,0.39,0.36,0.115,0.066
-2.8800e-04,0.39,0.36,0.135,0.066
-2.8000e-04,0.39,0.36,0.115,0.066
-2.7200e-04,0.35,0.36,0.135,0.074
-2.6400e-04,0.39,0.36,0.135,0.066
-2.5600e-04,0.39,0.36,0.135,0.074
-2.4800e-04,0.39,0.36,0.115,0.074
-2.4000e-04,0.39,0.36,0.135,0.066
-2.3200e-04,0.39,0.32,0.135,0.066
-2.2400e-04,0.39,0.36,0.115,0.058
-2.1600e-04,0.39,0.36,0.115,0.066
-2.0800e-04,0.35,0.36,0.135,0.066
-2.0000e-04,0.39,0.36,0.115,0.074
-1.9200e-04,0.39,0.36,0.115,0.074
-1.8400e-04,0.39,0.36,0.115,0.066
-1.7600e-04,0.35,0.36,0.135,0.066
-1.6800e-04,0.39,0.36,0.115,0.074
-1.6000e-04,0.39,0.36,0.135,0.066
-1.5200e-04,0.39,0.36,0.135,0.066
-1.4400e-04,0.39,0.36,0.135,0.066
-1.3600e-04,0.39,0.36,0.115,0.074
-1.2800e-04,0.39,0.4,0.135,0.066
-1.2000e-04,0.39,0.36,0.135,0.066
-1.1200e-04,0.39,0.36,0.135,0.074
-1.0400e-04,0.39,0.36,0.135,0.066
-9.6000e-05,0.39,0.36,0.135,0.058
-8.8000e-05,0.39,0.36,0.135,0.074
-8.0000e-05,0.39,0.4,0.135,0.066
-7.2000e-05,0.35,0.36,0.135,0.074
-6.4000e-05,0.35,0.4,0.135,0.066
-5.6000e-05,0.39,0.36,0.115,0.066
-4.8000e-05,0.75,0.76,0.375,0.042
-4.0000e-05,0.79,0.76,0.395,0.026
-3.2000e-05,0.79,0.76,0.395,0.034
-2.4000e-05,0.83,0.76,0.395,0.018
-1.6000e-05,0.79,0.76,0.395,0.026
-8.0000e-06,0.79,0.76,0.395,0.018
-1.9935e-14,0.79,0.76,0.395,0.026
8.0000e-06,0.75,0.76,0.395,0.018
1.6000e-05,0.79,0.76,0.395,0.018
2.4000e-05,0.83,0.76,0.395,0.026
3.2000e-05,0.83,0.72,0.375,0.018
4.0000e-05,0.79,0.76,0.395,0.018
4.8000e-05,0.79,0.8,0.395,0.018
5.6000e-05,0.83,0.76,0.395,0.018
6.4000e-05,0.83,0.76,0.395,0.018
7.2000e-05,0.79,0.76,0.395,0.018
8.0000e-05,0.79,0.72,0.395,0.018
8.8000e-05,0.79,0.76,0.395,0.026
9.6000e-05,0.79,0.76,0.395,0.026
1.0400e-04,0.79,0.72,0.395,0.026
1.1200e-04,0.75,0.72,0.395,0.026
1.2000e-04,0.83,0.76,0.395,0.00999998
1.2800e-04,0.79,0.76,0.395,0.018
1.3600e-04,0.79,0.76,0.395,0.018
1.4400e-04,0.79,0.76,0.395,0.018
1.5200e-04,0.79,0.76,0.395,0.018
1.6000e-04,0.79,0.76,0.375,0.018
1.6800e-04,0.79,0.76,0.375,0.018
1.7600e-04,0.75,0.76,0.395,0.026
1.8400e-04,0.79,0.76,0.395,0.018
1.9200e-04,0.79,0.76,0.395,0.018
2.0000e-04,0.79,0.76,0.395,0.018
2.0800e-04,0.83,0.8,0.395,0.018
2.1600e-04,0.79,0.76,0.395,0.018
2.2400e-04,0.79,0.76,0.375,0.018
2.3200e-04,0.79,0.76,0.395,0.026
2.4000e-04,0.79,0.8,0.395,0.018
2.4800e-04,0.79,0.76,0.395,0.018
2.5600e-04,0.79,0.76,0.395,0.00999998
2.6400e-04,0.79,0.76,0.395,0.018
2.7200e-04,0.79,0.76,0.395,0.026
2.8000e-04,0.79,0.76,0.395,0.018
2.8800e-04,0.79,0.8,0.375,0.026
2.9600e-04,0.79,0.76,0.395,0.026
3.0400e-04,0.79,0.76,0.395,0.026
3.1200e-04,0.83,0.76,0.395,0.018
3.2000e-04,0.79,0.76,0.395,0.026
3.2800e-04,0.79,0.76,0.395,0.018
3.3600e-04,0.75,0.76,0.395,0.018
3.4400e-04,0.75,0.8,0.395,0.018
3.5200e-04,0.79,0.76,0.395,0.026
3.6000e-04,0.79,0.76,0.395,0.026
3.6800e-04,0.79,0.76,0.395,0.018
3.7600e-04,0.79,0.76,0.395,0.026
3.8400e-04,0.79,0.76,0.395,0.018
3.9200e-04,0.75,0.76,0.395,0.018
4.0000e-04,0.79,0.76,0.395,0.018
4.0800e-04,0.79,0.76,0.395,0.018
4.1600e-04,0.79,0.76,0.375,0.026
4.2400e-04,0.83,0.76,0.395,0.026
4.3200e-04,0.79,0.76,0.395,0.018
4.4000e-04,0.79,0.76,0.395,0.026
4.4800e-04,0.75,0.72,0.395,0.026
4.5600e-04,0.79,0.76,0.395,0.026
4.6400e-04,0.79,0.76,0.395,0.026
4.7200e-04,0.79,0.76,0.395,0.018
4.8000e-04,0.79,0.76,0.395,0.018
4.8800e-04,0.79,0.76,0.395,0.026
4.9600e-04,0.79,0.76,0.395,0.018
5.0400e-04,0.79,0.76,0.395,0.018
5.1200e-04,0.79,0.76,0.395,0.018
5.2000e-04,0.79,0.76,0.395,0.018
5.2800e-04,0.79,0.72,0.395,0.026
5.3600e-04,0.79,0.76,0.395,0.026
5.4400e-04,0.79,0.72,0.395,0.018
5.5200e-04,0.79,0.76,0.395,0.026
5.6000e-04,0.79,0.76,0.395,0.018
5.6800e-04,0.79,0.76,0.395,0.018
5.7600e-04,0.79,0.76,0.375,0.018
5.8400e-04,0.75,0.76,0.395,0.018
5.9200e-04,0.79,0.76,0.395,0.018
6.0000e-04,0.79,0.76,0.395,0.018
6.0800e-04,0.79,0.76,0.395,0.018
6.1600e-04,0.79,0.76,0.395,0.018
6.2400e-04,0.79,0.76,0.395,0.00999998
6.3200e-04,0.75,0.76,0.395,0.018
6.4000e-04,0.79,0.76,0.395,0.026
6.4800e-04,0.79,0.76,0.395,0.026
6.5600e-04,0.79,0.72,0.395,0.018
6.6400e-04,0.79,0.76,0.395,0.018
6.7200e-04,0.79,0.8,0.395,0.026
6.8000e-04,0.79,0.76,0.395,0.018
6.8800e-04,0.79,0.76,0.375,0.018
6.9600e-04,0.79,0.76,0.395,0.018
7.0400e-04,0.79,0.76,0.395,0.018
7.1200e-04,0.79,0.76,0.375,0.018
7.2000e-04,0.79,0.72,0.375,0.018
7.2800e-04,0.79,0.72,0.395,0.026
7.3600e-04,0.79,0.72,0.395,0.026
7.4400e-04,0.79,0.76,0.395,0.018
7.5200e-04,0.39,0.4,0.255,0.05
7.6000e-04,0.39,0.36,0.255,0.026
7.6800e-04,0.39,0.32,0.255,-0.014
7.7600e-04,0.39,0.36,0.255,-0.038
7.8400e-04,0.39,0.36,0.275,-0.014
7.9200e-04,0.39,0.36,0.255,-0.03
8.0000e-04,0.39,0.36,0.255,-0.022
8.0800e-04,0.39,0.36,0.255,-0.03
8.1600e-04,0.39,0.36,0.255,-0.022
8.2400e-04,0.35,0.36,0.255,-0.03
8.3200e-04,0.39,0.36,0.255,-0.03
8.4000e-04,0.39,0.36,0.255,-0.03
8.4800e-04,0.35,0.4,0.255,-0.03
8.5600e-04,0.39,0.36,0.255,-0.03
8.6400e-04,0.39,0.36,0.255,-0.022
8.7200e-04,0.39,0.36,0.255,-0.03
8.8000e-04,0.39,0.4,0.255,-0.03
8.8800e-04,0.39,0.36,0.255,-0.03
8.9600e-04,0.39,0.36,0.255,-0.03
9.0400e-04,0.39,0.36,0.255,-0.03
9.1200e-04,0.39,0.36,0.255,-0.03
9.2000e-04,0.39,0.32,0.255,-0.022
9.2800e-04,0.39,0.36,0.255,-0.03
9.3600e-04,0.39,0.4,0.255,-0.03
9.4400e-04,0.35,0.36,0.255,-0.03
9.5200e-04,0.39,0.32,0.255,-0.03
9.6000e-04,0.39,0.36,0.255,-0.022
9.6800e-04,0.39,0.36,0.255,-0.03
9.7600e-04,0.39,0.36,0.255,-0.03
9.8400e-04,0.39,0.36,0.255,-0.03
9.9200e-04,0.39,0.36,0.255,-0.038
1.0000e-03,0.39,0.36,0.255,-0.03
1.0080e-03,0.39,0.4,0.255,-0.03
1.0160e-03,0.39,0.36,0.255,-0.03
1.0240e-03,0.39,0.36,0.255,-0.03
1.0320e-03,0.39,0.4,0.275,-0.03
1.0400e-03,0.39,0.36,0.275,-0.03
1.0480e-03,0.39,0.4,0.255,-0.03
1.0560e-03,0.39,0.36,0.255,-0.03
1.0640e-03,0.39,0.36,0.235,-0.03
1.0720e-03,0.39,0.36,0.255,-0.03
1.0800e-03,0.39,0.36,0.255,-0.03
1.0880e-03,0.39,0.36,0.255,-0.03
1.0960e-03,0.39,0.32,0.255,-0.03
1.1040e-03,0.39,0.36,0.255,-0.03
1.1120e-03,0.39,0.36,0.255,-0.03
1.1200e-03,0.39,0.36,0.255,-0.03
1.1280e-03,0.39,0.36,0.255,-0.03
1.1360e-03,0.39,0.36,0.255,-0.03
1.1440e-03,0.35,0.36,0.235,-0.03
1.1520e-03,0.43,0.4,0.255,-0.03
1.1600e-03,0.39,0.36,0.255,-0.03
1.1680e-03,0.39,0.36,0.255,-0.03
1.1760e-03,0.35,0.32,0.235,-0.03
1.1840e-03,0.39,0.32,0.255,-0.038
1.1920e-03,0.39,0.4,0.255,-0.03
1.2000e-03,0.39,0.36,0.255,-0.038
1.2080e-03,0.39,0.4,0.255,-0.03
1.2160e-03,0.35,0.36,0.235,-0.022
1.2240e-03,0.39,0.36,0.255,-0.03
1.2320e-03,0.43,0.36,0.255,-0.03
1.2400e-03,0.39,0.36,0.255,-0.03
1.2480e-03,0.39,0.36,0.255,-0.03
1.2560e-03,0.43,0.36,0.255,-0.03
1.2640e-03,0.39,0.4,0.255,-0.03
1.2720e-03,0.39,0.36,0.255,-0.038
1.2800e-03,0.39,0.36,0.255,-0.03
1.2880e-03,0.39,0.36,0.275,-0.03
1.2960e-03,0.35,0.36,0.255,-0.03
1.3040e-03,0.39,0.36,0.255,-0.03
1.3120e-03,0.39,0.36,0.255,-0.03
1.3200e-03,0.39,0.36,0.255,-0.022
1.3280e-03,0.39,0.36,0.255,-0.03
1.3360e-03,0.39,0.36,0.255,-0.03
1.3440e-03,0.39,0.4,0.255,-0.03
1.3520e-03,0.39,0.36,0.255,-0.03
1.3600e-03,0.39,0.36,0.235,-0.03
1.3680e-03,0.39,0.4,0.255,-0.03
1.3760e-03,0.39,0.36,0.255,-0.03
1.3840e-03,0.39,0.36,0.255,-0.03
1.3920e-03,0.43,0.4,0.255,-0.03
1.4000e-03,0.39,0.36,0.255,-0.03
1.4080e-03,0.39,0.36,0.255,-0.03
1.4160e-03,0.39,0.36,0.255,-0.03
1.4240e-03,0.39,0.36,0.255,-0.03
1.4320e-03,0.39,0.4,0.255,-0.03
1.4400e-03,0.39,0.36,0.255,-0.03
1.4480e-03,0.39,0.36,0.255,-0.03
1.4560e-03,0.39,0.36,0.255,-0.03
1.4640e-03,0.39,0.36,0.255,-0.03
1.4720e-03,0.39,0.36,0.235,-0.03
1.4800e-03,0.35,0.36,0.255,-0.03
1.4880e-03,0.35,0.36,0.255,-0.03
1.4960e-03,0.39,0.36,0.255,-0.03
1.5040e-03,0.75,0.72,0.395,0.00999998
1.5120e-03,0.79,0.72,0.395,0.042
1.5200e-03,0.79,0.76,0.395,0.026
1.5280e-03,0.79,0.76,0.395,0.00199998
1.5360e-03,0.79,0.72,0.395,0.026
1.5440e-03,0.79,0.76,0.395,0.00999998
1.5520e-03,0.79,0.76,0.395,0.026
1.5600e-03,0.83,0.76,0.395,0.018
1.5680e-03,0.79,0.76,0.395,0.026
1.5760e-03,0.79,0.76,0.395,0.018
1.5840e-03,0.75,0.76,0.395,0.018
1.5920e-03,0.79,0.72,0.395,0.018
1.6000e-03,0.79,0.76,0.395,0.018
1.6080e-03,0.79,0.76,0.395,0.018
1.6160e-03,0.79,0.76,0.375,0.018
1.6240e-03,0.79,0.76,0.395,0.018
1.6320e-03,0.79,0.8,0.395,0.018
1.6400e-03,0.79,0.76,0.395,0.018
1.6480e-03,0.79,0.76,0.395,0.018
1.6560e-03,0.83,0.76,0.395,0.018
1.6640e-03,0.79,0.76,0.395,0.018
1.6720e-03,0.79,0.76,0.395,0.018
1.6800e-03,0.79,0.76,0.395,0.018
1.6880e-03,0.83,0.8,0.375,0.018
1.6960e-03,0.79,0.8,0.395,0.018
1.7040e-03,0.79,0.76,0.375,0.018
1.7120e-03,0.75,0.76,0.375,0.018
1.7200e-03,0.79,0.76,0.395,0.018
1.7280e-03,0.75,0.8,0.395,0.018
1.7360e-03,0.79,0.76,0.375,0.018
1.7440e-03,0.79,0.76,0.395,0.018
1.7520e-03,0.75,0.8,0.395,0.018
1.7600e-03,0.79,0.76,0.395,0.018
1.7680e-03,0.83,0.76,0.395,0.018
1.7760e-03,0.79,0.76,0.395,0.018
1.7840e-03,0.79,0.8,0.395,0.018
1.7920e-03,0.79,0.76,0.395,0.026
1.8000e-03,0.75,0.76,0.395,0.00999998
1.8080e-03,0.79,0.76,0.395,0.018
1.8160e-03,0.79,0.76,0.395,0.00999998
1.8240e-03,0.79,0.76,0.395,0.018
1.8320e-03,0.79,0.76,0.395,0.00999998
1.8400e-03,0.79,0.76,0.395,0.018
1.8480e-03,0.79,0.8,0.395,0.018
1.8560e-03,0.79,0.76,0.375,0.018
1.8640e-03,0.75,0.76,0.395,0.018
1.8720e-03,0.79,0.76,0.395,0.018
1.8800e-03,0.79,0.76,0.395,0.018
1.8880e-03,0.79,0.72,0.375,0.00999998
1.8960e-03,0.79,0.72,0.395,0.018
1.9040e-03,0.79,0.76,0.395,0.018
1.9120e-03,0.79,0.76,0.395,0.018
1.9200e-03,0.79,0.76,0.395,0.018
1.9280e-03,0.79,0.72,0.395,0.018
1.9360e-03,0.79,0.76,0.395,0.026
1.9440e-03,0.79,0.76,0.395,0.018
1.9520e-03,0.79,0.76,0.395,0.026
1.9600e-03,0.79,0.8,0.395,0.018
1.9680e-03,0.79,0.76,0.395,0.018
1.9760e-03,0.79,0.8,0.395,0.018
1.9840e-03,0.79,0.76,0.395,0.018
1.9920e-03,0.79,0.76,0.395,0.018
2.0000e-03,0.79,0.8,0.535,0.018
2.0080e-03,0.79,0.76,0.535,-0.158
2.0160e-03,0.79,0.76,0.535,-0.134
2.0240e-03,0.79,0.76,0.515,-0.07
2.0320e-03,0.79,0.76,0.515,-0.054
2.0400e-03,0.79,0.8,0.535,-0.038
2.0480e-03,0.43,0.36,0.395,-0.094
2.0560e-03,0.39,0.36,0.395,-0.142
2.0640e-03,0.39,0.36,0.375,-0.11
2.0720e-03,0.43,0.36,0.375,-0.126
2.0800e-03,0.35,0.36,0.375,-0.126
2.0880e-03,0.35,0.36,0.395,-0.134
2.0960e-03,0.39,0.36,0.395,-0.126
2.1040e-03,0.39,0.36,0.395,-0.134
2.1120e-03,0.39,0.36,0.395,-0.126
2.1200e-03,0.39,0.36,0.395,-0.134
2.1280e-03,0.43,0.4,0.395,-0.126
2.1360e-03,0.39,0.4,0.395,-0.126
2.1440e-03,0.39,0.36,0.395,-0.126
2.1520e-03,0.35,0.36,0.395,-0.126
2.1600e-03,0.39,0.36,0.375,-0.134
2.1680e-03,0.43,0.36,0.395,-0.126
2.1760e-03,0.39,0.36,0.395,-0.134
2.1840e-03,0.39,0.36,0.395,-0.134
2.1920e-03,0.39,0.36,0.395,-0.134
2.2000e-03,0.35,0.36,0.395,-0.134
2.2080e-03,0.39,0.36,0.375,-0.134
2.2160e-03,0.39,0.36,0.395,-0.134
2.2240e-03,0.39,0.36,0.395,-0.134
2.2320e-03,0.39,0.36,0.375,-0.134
2.2400e-03,0.39,0.36,0.395,-0.126
2.2480e-03,0.43,0.36,0.395,-0.126
2.2560e-03,0.39,0.4,0.395,-0.126
2.2640e-03,0.39,0.36,0.395,-0.134
2.2720e-03,0.39,0.36,0.395,-0.134
2.2800e-03,0.39,0.36,0.395,-0.126
2.2880e-03,0.39,0.4,0.395,-0.134
2.2960e-03,0.39,0.4,0.395,-0.134
2.3040e-03,0.39,0.36,0.395,-0.126
2.3120e-03,0.39,0.36,0.395,-0.134
2.3200e-03,0.39,0.36,0.375,-0.126
2.3280e-03,0.43,0.4,0.395,-0.134
2.3360e-03,0.39,0.36,0.395,-0.134
2.3440e-03,0.39,0.36,0.395,-0.126
2.3520e-03,0.39,0.36,0.395,-0.134
2.3600e-03,0.39,0.36,0.375,-0.126
2.3680e-03,0.39,0.36,0.395,-0.126
2.3760e-03,0.39,0.36,0.375,-0.134
2.3840e-03,0.39,0.36,0.375,-0.126
2.3920e-03,0.39,0.36,0.395,-0.126
2.4000e-03,0.39,0.36,0.395,-0.126
2.4080e-03,0.39,0.36,0.395,-0.134
2.4160e-03,0.39,0.36,0.395,-0.134
2.4240e-03,0.39,0.4,0.395,-0.126
2.4320e-03,0.39,0.36,0.375,-0.134
2.4400e-03,0.39,0.36,0.395,-0.126
2.4480e-03,0.39,0.36,0.395,-0.126
2.4560e-03,0.39,0.36,0.395,-0.126
2.4640e-03,0.43,0.36,0.395,-0.126
2.4720e-03,0.39,0.36,0.395,-0.126
2.4800e-03,0.39,0.36,0.395,-0.126
2.4880e-03,0.39,0.36,0.395,-0.134
2.4960e-03,0.39,0.36,0.395,-0.134
2.5040e-03,0.39,0.36,0.395,-0.134
2.5120e-03,0.39,0.36,0.395,-0.134
2.5200e-03,0.39,0.36,0.395,-0.134
2.5280e-03,0.39,0.36,0.375,-0.134
2.5360e-03,0.39,0.36,0.395,-0.134
2.5440e-03,0.39,0.36,0.395,-0.126
2.5520e-03,0.39,0.36,0.255,0.058
2.5600e-03,0.35,0.32,0.255,-0.038
2.5680e-03,0.35,0.4,0.255,-0.07
2.5760e-03,0.39,0.36,0.235,-0.078
2.5840e-03,0.39,0.36,0.255,-0.054
2.5920e-03,0.39,0.36,0.255,-0.014
2.6000e-03,0.39,0.36,0.255,-0.022
2.6080e-03,0.39,0.36,0.255,-0.038
2.6160e-03,0.39,0.36,0.255,-0.022
2.6240e-03,0.39,0.36,0.255,-0.046
2.6320e-03,0.39,0.36,0.255,-0.022
2.6400e-03,0.39,0.36,0.255,-0.03
2.6480e-03,0.43,0.36,0.235,-0.022
2.6560e-03,0.39,0.36,0.255,-0.03
2.6640e-03,0.39,0.36,0.255,-0.03
2.6720e-03,0.35,0.32,0.255,-0.03
2.6800e-03,0.39,0.36,0.255,-0.038
2.6880e-03,0.39,0.4,0.235,-0.03
2.6960e-03,0.39,0.36,0.255,-0.03
2.7040e-03,0.39,0.4,0.255,-0.038
2.7120e-03,0.39,0.36,0.255,-0.03
2.7200e-03,0.39,0.36,0.255,-0.03
2.7280e-03,0.35,0.36,0.255,-0.03
2.7360e-03,0.39,0.36,0.255,-0.03
2.7440e-03,0.39,0.36,0.255,-0.03
2.7520e-03,0.39,0.36,0.255,-0.03
2.7600e-03,0.39,0.36,0.255,-0.03
2.7680e-03,0.39,0.36,0.255,-0.03
2.7760e-03,0.39,0.32,0.235,-0.03
2.7840e-03,0.43,0.36,0.255,-0.03
2.7920e-03,0.39,0.36,0.255,-0.03
2.8000e-03,0.39,0.4,0.255,-0.038
2.8080e-03,0.39,0.36,0.255,-0.03
2.8160e-03,0.39,0.36,0.255,-0.03
2.8240e-03,0.39,0.36,0.255,-0.03
2.8320e-03,0.35,0.36,0.255,-0.03
2.8400e-03,0.39,0.36,0.255,-0.03
2.8480e-03,0.39,0.36,0.255,-0.03
2.8560e-03,0.39,0.36,0.255,-0.03
2.8640e-03,0.39,0.36,0.255,-0.03
2.8720e-03,0.39,0.36,0.255,-0.03
2.8800e-03,0.39,0.36,0.255,-0.03
2.8880e-03,0.39,0.36,0.255,-0.03
2.8960e-03,0.35,0.36,0.255,-0.03
2.9040e-03,0.39,0.36,0.255,-0.03
2.9120e-03,0.43,0.36,0.255,-0.03
2.9200e-03,0.39,0.36,0.255,-0.038
2.9280e-03,0.39,0.36,0.255,-0.03
2.9360e-03,0.39,0.36,0.255,-0.03
2.9440e-03,0.39,0.36,0.255,-0.03
2.9520e-03,0.39,0.36,0.255,-0.03
2.9600e-03,0.43,0.36,0.235,-0.03
2.9680e-03,0.39,0.36,0.255,-0.03
2.9760e-03,0.39,0.36,0.255,-0.03
2.9840e-03,0.39,0.36,0.255,-0.03
2.9920e-03,0.35,0.36,0.255,-0.03
3.0000e-03,0.39,0.36,0.255,-0.038
3.0080e-03,0.39,0.36,0.255,-0.03
3.0160e-03,0.39,0.36,0.255,-0.038
3.0240e-03,0.39,0.36,0.255,-0.03
3.0320e-03,0.39,0.36,0.255,-0.038
3.0400e-03,0.39,0.4,0.255,-0.03
3.0480e-03,0.39,0.4,0.255,-0.03
3.0560e-03,0.39,0.36,0.255,-0.03
3.0640e-03,0.39,0.36,0.255,-0.03
3.0720e-03,0.39,0.36,0.255,-0.03
3.0800e-03,0.39,0.36,0.255,-0.03
3.0880e-03,0.43,0.36,0.255,-0.03
3.0960e-03,0.39,0.32,0.255,-0.03
3.1040e-03,0.43,0.4,0.255,-0.03
3.1120e-03,0.39,0.36,0.255,-0.03
3.1200e-03,0.39,0.36,0.255,-0.03
3.1280e-03,0.39,0.32,0.235,-0.03
3.1360e-03,0.39,0.36,0.275,-0.03
3.1440e-03,0.39,0.36,0.255,-0.038
3.1520e-03,0.39,0.36,0.255,-0.038
3.1600e-03,0.39,0.36,0.275,-0.03
3.1680e-03,0.35,0.36,0.255,-0.03
3.1760e-03,0.39,0.32,0.255,-0.03
3.1840e-03,0.39,0.32,0.255,-0.03
3.1920e-03,0.39,0.36,0.255,-0.03
3.2000e-03,0.39,0.36,0.255,-0.03
3.2080e-03,0.39,0.36,0.255,-0.03
3.2160e-03,0.35,0.36,0.235,-0.03
3.2240e-03,0.39,0.36,0.235,-0.03
3.2320e-03,0.39,0.36,0.255,-0.03
3.2400e-03,0.39,0.36,0.255,-0.03
3.2480e-03,0.39,0.36,0.235,-0.03
3.2560e-03,0.39,0.36,0.255,-0.03
3.2640e-03,0.39,0.36,0.255,-0.03
3.2720e-03,0.39,0.4,0.255,-0.03
3.2800e-03,0.39,0.36,0.255,-0.03
3.2880e-03,0.35,0.36,0.255,-0.03
3.2960e-03,0.39,0.36,0.255,-0.03
3.3040e-03,0.39,0.36,0.395,-0.062
3.3120e-03,0.39,0.36,0.395,-0.046
3.3200e-03,0.39,0.36,0.395,-0.118
3.3280e-03,0.39,0.36,0.395,-0.166
3.3360e-03,0.39,0.36,0.395,-0.182
3.3440e-03,0.39,0.36,0.395,-0.174
3.3520e-03,0.39,0.36,0.395,-0.142
3.3600e-03,0.39,0.32,0.395,-0.118
3.3680e-03,0.39,0.36,0.395,-0.142
3.3760e-03,0.39,0.36,0.395,-0.126
3.3840e-03,0.39,0.36,0.395,-0.134
3.3920e-03,0.39,0.32,0.395,-0.126
3.4000e-03,0.39,0.4,0.395,-0.126
3.4080e-03,0.39,0.4,0.395,-0.126
3.4160e-03,0.39,0.36,0.375,-0.134
3.4240e-03,0.39,0.36,0.395,-0.126
3.4320e-03,0.43,0.36,0.395,-0.126
3.4400e-03,0.39,0.36,0.395,-0.126
3.4480e-03,0.35,0.36,0.375,-0.126
3.4560e-03,0.39,0.36,0.395,-0.134
3.4640e-03,0.39,0.36,0.395,-0.126
3.4720e-03,0.39,0.36,0.395,-0.134
3.4800e-03,0.39,0.36,0.395,-0.126
3.4880e-03,0.39,0.36,0.395,-0.126
3.4960e-03,0.39,0.4,0.395,-0.126
3.5040e-03,0.39,0.36,0.395,-0.126
3.5120e-03,0.39,0.36,0.375,-0.134
3.5200e-03,0.39,0.36,0.395,-0.126
3.5280e-03,0.39,0.36,0.395,-0.126
3.5360e-03,0.39,0.36,0.395,-0.126
3.5440e-03,0.39,0.36,0.395,-0.126
3.5520e-03,0.39,0.36,0.395,-0.134
3.5600e-03,0.39,0.4,0.375,-0.134
3.5680e-03,0.39,0.36,0.395,-0.126
3.5760e-03,0.39,0.36,0.375,-0.126
3.5840e-03,0.39,0.36,0.395,-0.126
3.5920e-03,0.39,0.4,0.395,-0.134
3.6000e-03,0.39,0.36,0.395,-0.134
3.6080e-03,0.39,0.4,0.395,-0.134
3.6160e-03,0.39,0.36,0.395,-0.134
3.6240e-03,0.39,0.32,0.395,-0.134
3.6320e-03,0.39,0.36,0.395,-0.134
3.6400e-03,0.39,0.36,0.395,-0.126
3.6480e-03,0.39,0.36,0.395,-0.134
3.6560e-03,0.39,0.4,0.395,-0.126
3.6640e-03,0.39,0.36,0.395,-0.126
3.6720e-03,0.39,0.36,0.395,-0.126
3.6800e-03,0.39,0.36,0.375,-0.134
3.6880e-03,0.43,0.4,0.395,-0.126
3.6960e-03,0.39,0.36,0.395,-0.134
3.7040e-03,0.35,0.36,0.395,-0.126
3.7120e-03,0.39,0.36,0.395,-0.126
3.7200e-03,0.39,0.32,0.395,-0.134
3.7280e-03,0.39,0.36,0.395,-0.126
3.7360e-03,0.39,0.4,0.395,-0.126
3.7440e-03,0.39,0.36,0.395,-0.134
3.7520e-03,0.39,0.36,0.395,-0.126
